time;renderer_bypass;upstream_bypass;integrator_bypass;tracer_bypass;tracer_not_present;auto_zoom;auto_tracking;tracer_manual_bypass;unknown_cam;period;gameclock_minute;gameclock_second;stopped
2136;0;0;0;0;0;0;0;0;1;3;0;25;True
2137;0;0;0;0;0;0;0;0;1;3;0;25;True
2138;0;0;0;0;0;0;0;0;1;3;0;25;True
2139;0;0;0;0;0;0;0;0;1;3;0;25;True
2140;0;0;0;0;0;0;0;0;1;3;0;25;True
2141;0;0;0;0;0;0;0;0;1;3;0;25;True
2142;0;0;0;0;0;0;0;0;1;3;0;25;True
2143;0;0;0;0;0;0;0;0;1;3;0;25;True
2144;0;0;0;0;0;0;0;0;1;3;0;25;True
2145;0;0;0;0;0;0;0;0;1;3;0;25;True
2146;0;0;0;0;0;0;0;0;1;3;0;25;True
2147;0;0;0;0;0;0;0;0;1;3;0;25;True
2148;0;0;0;0;0;0;0;0;1;3;0;25;True
2149;0;0;0;0;0;0;0;0;1;3;0;25;True
2150;0;0;0;0;0;0;0;0;1;3;0;25;True
2151;0;0;0;0;0;0;0;0;1;3;0;25;True
2152;0;0;0;0;0;0;0;0;1;3;0;25;True
2153;0;0;0;0;0;0;0;0;1;3;0;25;True
2154;0;0;0;0;0;0;0;0;1;3;0;25;True
2155;0;0;0;0;0;0;0;0;1;3;0;25;True
2156;0;0;0;0;0;0;0;0;1;3;0;25;True
2157;0;0;0;0;0;0;0;0;1;3;0;25;True
2158;0;0;0;0;0;0;0;0;1;3;0;25;True
2159;0;0;0;0;0;0;0;0;1;3;0;25;True
2160;0;0;0;0;0;0;0;0;1;3;0;25;True
2161;0;0;0;0;0;0;0;0;1;3;0;25;True
2162;0;0;0;0;0;0;0;0;1;3;0;25;True
2163;0;0;0;0;0;0;0;0;1;3;0;25;True
2164;0;0;0;0;0;0;0;0;1;3;0;25;True
2165;0;0;0;0;0;0;0;0;1;3;0;25;True
2166;0;0;0;0;0;0;0;0;1;3;0;25;True
2167;0;0;0;0;0;0;0;0;1;3;0;25;True
2168;0;0;0;0;0;0;0;0;1;3;0;25;True
2169;0;0;0;0;0;0;0;0;1;3;0;25;True
2170;0;0;0;0;0;0;0;0;1;3;0;25;True
2171;0;0;0;0;0;0;0;0;1;3;0;25;True
2172;0;0;0;0;0;0;0;0;1;3;0;25;True
2173;0;0;0;0;0;0;0;0;1;3;0;25;True
2174;0;0;0;0;0;0;0;0;1;3;0;25;True
2175;0;0;0;0;0;0;0;0;1;3;0;25;True
2176;0;0;0;0;0;0;0;0;1;3;0;25;True
2177;0;0;0;0;0;0;0;0;1;3;0;25;True
2178;0;0;0;0;0;0;0;0;1;3;0;25;True
2179;0;0;0;0;0;0;0;0;1;3;0;25;True
2180;0;0;0;0;0;0;0;0;1;3;0;25;True
2181;0;0;0;0;0;0;0;0;1;3;0;25;True
2182;0;0;0;0;0;0;0;0;1;3;0;25;True
2183;0;0;0;0;0;0;0;0;1;3;0;25;True
2184;0;0;0;0;0;0;0;0;1;3;0;25;True
2185;0;0;0;0;0;0;0;0;1;3;0;25;True
2186;0;0;0;0;0;0;0;0;1;3;0;25;True
2187;0;0;0;0;0;0;0;0;1;3;0;25;True
2188;0;0;0;0;0;0;0;0;1;3;0;25;True
2189;0;0;0;0;0;0;0;0;1;3;0;25;True
2190;0;0;0;0;0;0;0;0;1;3;0;25;True
2191;0;0;0;0;0;0;0;0;1;3;0;25;True
2192;0;0;0;0;0;0;0;0;1;3;0;25;True
2193;0;0;0;0;0;0;0;0;1;3;0;25;True
2194;0;0;0;0;0;0;0;0;1;3;0;25;True
2195;0;0;0;0;0;0;0;0;1;3;0;25;True
2196;0;0;0;0;0;0;0;0;1;3;0;25;True
2197;0;0;0;0;0;0;0;0;1;3;0;25;True
2198;0;0;0;0;0;0;0;0;0;3;0;25;True
2199;0;0;0;0;0;0;0;0;0;3;0;25;True
2200;0;0;0;0;0;0;0;0;0;3;0;25;True
2201;0;0;0;0;0;0;0;0;0;3;0;25;True
2202;0;0;0;0;0;0;0;0;0;3;0;25;True
2203;0;0;0;0;0;0;0;0;0;3;0;25;True
2204;0;0;0;0;0;0;0;0;0;3;0;24;False
2205;0;0;0;0;0;0;0;0;0;3;0;23;False
2206;0;0;0;0;0;0;0;0;0;3;0;22;False
2207;0;0;0;0;0;0;0;0;0;3;0;21;False
2208;0;0;0;0;0;0;0;0;0;3;0;20;False
2209;0;0;0;0;0;0;0;0;0;3;0;19;False
2210;0;0;0;0;0;0;0;0;0;3;0;18;False
2211;0;0;0;0;0;0;0;0;0;3;0;17;False
2212;0;0;0;0;0;0;0;0;0;3;0;16;False
2213;0;0;0;0;0;0;0;0;0;3;0;15;False
2214;0;0;0;0;0;0;0;0;0;3;0;14;False
2215;0;0;0;0;0;0;0;0;0;3;0;13;False
2216;0;0;0;0;0;0;0;0;0;3;0;12;False
2217;0;0;0;0;0;0;0;0;0;3;0;11;False
2218;0;0;0;0;0;0;0;0;0;3;0;10;False
2219;0;0;0;0;0;0;0;0;0;3;0;9;False
2220;0;0;0;0;0;0;0;0;0;3;0;8;False
2221;0;0;0;0;0;0;0;0;0;3;0;7;False
2222;0;0;0;0;0;0;0;0;0;3;0;6;False
2223;0;0;0;0;0;0;0;0;0;3;0;5;False
2224;0;0;0;0;0;0;0;0;0;3;0;4;False
2225;0;0;0;0;0;0;0;0;0;3;0;3;False
2226;0;0;0;0;0;0;0;0;0;3;0;2;False
2227;0;0;0;0;0;0;0;0;0;3;0;1;False
2228;0;0;0;0;0;0;0;0;0;3;0;0;False
2229;0;0;0;0;0;0;0;0;0;3;0;0;False
2230;0;0;0;0;0;0;0;0;0;3;0;0;False
2231;0;0;0;0;0;0;0;0;0;3;0;0;False
2232;0;0;0;0;0;0;0;0;0;3;0;0;False
2233;0;0;0;0;0;0;0;0;0;3;0;0;True
2234;0;0;0;0;0;0;0;0;1;3;0;0;True
2235;0;0;0;0;0;0;0;0;1;3;0;0;True
2236;0;0;0;0;0;0;0;0;1;3;0;0;True
2237;0;0;0;0;0;0;0;0;1;3;0;0;True
2238;0;0;0;0;0;0;0;0;1;3;0;0;True
2239;0;0;0;0;0;0;0;0;1;3;0;0;True
2240;0;0;0;0;0;0;0;0;1;3;0;0;True
2241;0;0;0;0;0;0;0;0;1;3;0;0;True
2242;0;0;0;0;0;0;0;0;1;3;0;0;True
2243;0;0;0;0;0;0;0;0;1;3;0;0;True
2244;0;0;0;0;0;0;0;0;1;3;0;0;True
2245;0;0;0;0;0;0;0;0;1;3;0;0;True
2246;0;0;0;0;0;0;0;0;1;3;0;0;True
2247;0;0;0;0;0;0;0;0;1;3;0;0;True
2248;0;0;0;0;0;0;0;0;1;3;0;0;True
2249;0;0;0;0;0;0;0;0;1;3;0;0;True
2250;0;0;0;0;0;0;0;0;1;3;0;0;True
2251;0;0;0;0;0;0;0;0;1;3;0;0;True
2252;0;0;0;0;0;0;0;0;1;3;0;0;True
2253;0;0;0;0;0;0;0;0;1;3;0;0;True
2254;0;0;0;0;0;0;0;0;1;3;0;0;True
2255;0;0;0;0;0;0;0;0;1;3;0;0;True
2256;0;0;0;0;0;0;0;0;1;3;0;0;True
2257;0;0;0;0;0;0;0;0;1;3;0;0;True
2258;0;0;0;0;0;0;0;0;1;3;0;0;True
2259;0;0;0;0;0;0;0;0;1;3;0;0;True
2260;0;0;0;0;0;0;0;0;1;3;0;0;True
2261;0;0;0;0;0;0;0;0;1;3;0;0;True
2262;0;0;0;0;0;0;0;0;1;3;0;0;True
2263;0;0;0;0;0;0;0;0;1;3;0;0;True
2264;0;0;0;0;0;0;0;0;1;3;0;0;True
2265;0;0;0;0;0;0;0;0;1;3;0;0;True
2266;0;0;0;0;0;0;0;0;1;3;0;0;True
2267;0;0;0;0;0;0;0;0;1;3;0;0;True
2268;0;0;0;0;0;0;0;0;1;3;0;0;True
2269;0;0;0;0;0;0;0;0;1;3;0;0;True
2270;0;0;0;0;0;0;0;0;1;3;0;0;True
2271;0;0;0;0;0;0;0;0;1;3;0;0;True
2272;0;0;0;0;0;0;0;0;1;3;0;0;True
2273;0;0;0;0;0;0;0;0;1;3;0;0;True
2274;0;0;0;0;0;0;0;0;1;3;0;0;True
2275;0;0;0;0;0;0;0;0;1;3;0;0;True
2276;0;0;0;0;0;0;0;0;1;3;0;0;True
2277;0;0;0;0;0;0;0;0;1;3;0;0;True
2278;0;0;0;0;0;0;0;0;1;3;0;0;True
2279;0;0;0;0;0;0;0;0;1;3;0;0;True
2280;0;0;0;0;0;0;0;0;1;3;0;0;True
2281;0;0;0;0;0;0;0;0;1;3;0;0;True
2282;0;0;0;0;0;0;0;0;1;3;0;0;True
2283;0;0;0;0;0;0;0;0;1;3;0;0;True
2284;0;0;0;0;0;0;0;0;1;3;0;0;True
2285;0;0;0;0;0;0;0;0;1;3;0;0;True
2286;0;0;0;0;0;0;0;0;1;3;0;0;True
2287;0;0;0;0;0;0;0;0;1;3;0;0;True
2288;0;0;0;0;0;0;0;0;1;3;0;0;True
2289;0;0;0;0;0;0;0;0;1;3;0;0;True
2290;0;0;0;0;0;0;0;0;1;3;0;0;True
2291;0;0;0;0;0;0;0;0;1;3;0;0;True
2292;0;0;0;0;0;0;0;0;1;3;0;0;True
2293;0;0;0;0;0;0;0;0;1;3;0;0;True
2294;0;0;0;0;0;0;0;0;1;3;0;0;True
2295;0;0;0;0;0;0;0;0;1;3;0;0;True
2296;0;0;0;0;0;0;0;0;1;3;0;0;True
2297;0;0;0;0;0;0;0;0;1;3;0;0;True
2298;0;0;0;0;0;0;0;0;1;3;0;0;True
2299;0;0;0;0;0;0;0;0;1;3;0;0;True
2300;0;0;0;0;0;0;0;0;1;3;0;0;True
2301;0;0;0;0;0;0;0;0;1;3;0;0;True
2302;0;0;0;0;0;0;0;0;1;3;0;0;True
2303;0;0;0;0;0;0;0;0;1;3;0;0;True
2304;0;0;0;0;0;0;0;0;1;3;0;0;True
2305;0;0;0;0;0;0;0;0;1;3;0;0;True
2306;0;0;0;0;0;0;0;0;1;3;0;0;True
2307;0;0;0;0;0;0;0;0;1;3;0;0;True
2308;0;0;0;0;0;0;0;0;1;3;0;0;True
2309;0;0;0;0;0;0;0;0;1;3;0;0;True
2310;0;0;0;0;0;0;0;0;1;3;0;0;True
2311;0;0;0;0;0;0;0;0;1;3;0;0;True
2312;0;0;0;0;0;0;0;0;1;3;0;0;True
2313;0;0;0;0;0;0;0;0;1;3;0;0;True
2314;0;0;0;0;0;0;0;0;1;3;0;0;True
2315;0;0;0;0;0;0;0;0;1;3;0;0;True
2316;0;0;0;0;0;0;0;0;1;3;0;0;True
2317;0;0;0;0;0;0;0;0;1;3;0;0;True
2318;0;0;0;0;0;0;0;0;1;3;0;0;True
2319;0;0;0;0;0;0;0;0;1;3;0;0;True
2320;0;0;0;0;0;0;0;0;1;3;0;0;True
2321;0;0;0;0;0;0;0;0;1;3;0;0;True
2322;0;0;0;0;0;0;0;0;1;3;0;0;True
2323;0;0;0;0;0;0;0;0;1;3;0;0;True
2324;0;0;0;0;0;0;0;0;1;3;0;0;True
2325;0;0;0;0;0;0;0;0;1;3;0;0;True
2326;0;0;0;0;0;0;0;0;1;3;0;0;True
2327;0;0;0;0;0;0;0;0;1;3;0;0;True
2328;0;0;0;0;0;0;0;0;1;3;0;0;True
2329;0;0;0;0;0;0;0;0;1;3;0;0;True
2330;0;0;0;0;0;0;0;0;1;3;0;0;True
2331;0;0;0;0;0;0;0;0;1;3;0;0;True
2332;0;0;0;0;0;0;0;0;1;3;0;0;True
2333;0;0;0;0;0;0;0;0;1;3;0;0;True
2334;0;0;0;0;0;0;0;0;1;3;0;0;True
2335;0;0;0;0;0;0;0;0;1;3;0;0;True
2336;0;0;0;0;0;0;0;0;1;3;0;0;True
2337;0;0;0;0;0;0;0;0;1;3;0;0;True
2338;0;0;0;0;0;0;0;0;1;3;0;0;True
2339;0;0;0;0;0;0;0;0;1;3;0;0;True
2340;0;0;0;0;0;0;0;0;1;3;0;0;True
2341;0;0;0;0;0;0;0;0;1;3;0;0;True
2342;0;0;0;0;0;0;0;0;1;3;0;0;True
2343;0;0;0;0;0;0;0;0;1;3;0;0;True
2344;0;0;0;0;0;0;0;0;1;3;0;0;True
2345;0;0;0;0;0;0;0;0;1;3;0;0;True
2346;0;0;0;0;0;0;0;0;1;3;0;0;True
2347;0;0;0;0;0;0;0;0;1;3;0;0;True
2348;0;0;0;0;0;0;0;0;1;3;0;0;True
2349;0;0;0;0;0;0;0;0;1;3;0;0;True
2350;0;0;0;0;0;0;0;0;1;3;0;0;True
2351;0;0;0;0;0;0;0;0;1;3;0;0;True
2352;0;0;0;0;0;0;0;0;1;3;0;0;True
2353;0;0;0;0;0;0;0;0;1;3;0;0;True
2354;0;0;0;0;0;0;0;0;1;3;0;0;True
2355;0;0;0;0;0;0;0;0;1;3;0;0;True
2356;0;0;0;0;0;0;0;0;1;3;0;0;True
2357;0;0;0;0;0;0;0;0;1;3;0;0;True
2358;0;0;0;0;0;0;0;0;1;3;0;0;True
2359;0;0;0;0;0;0;0;0;1;3;0;0;True
2360;0;0;0;0;0;0;0;0;1;3;0;0;True
2361;0;0;0;0;0;0;0;0;1;3;0;0;True
2362;0;0;0;0;0;0;0;0;0;3;0;0;True
2363;0;0;0;0;0;0;0;0;0;3;0;0;True
2364;0;0;0;0;0;0;0;0;0;3;0;0;True
2365;0;0;0;0;0;0;0;0;0;3;0;0;True
2366;0;0;0;0;0;0;0;0;0;3;0;0;True
2367;0;0;0;0;0;0;0;0;0;3;0;0;True
2368;0;0;0;0;0;0;0;0;0;3;0;0;True
2369;0;0;0;0;0;0;0;0;0;3;0;0;True
2370;0;0;0;0;0;0;0;0;0;3;0;0;True
2371;0;0;0;0;0;0;0;0;0;3;0;0;True
2372;0;0;0;0;0;0;0;0;1;3;0;0;True
2373;0;0;0;0;0;0;0;0;1;3;0;0;True
2374;0;0;0;0;0;0;0;0;1;3;0;0;True
2375;0;0;0;0;0;0;0;0;1;3;0;0;True
2376;0;0;0;0;0;0;0;0;1;3;0;0;True
2377;0;0;0;0;0;0;0;0;1;3;0;0;True
2378;0;0;0;0;0;0;0;0;1;3;0;0;True
2379;0;0;0;0;0;0;0;0;1;3;0;0;True
2380;0;0;0;0;0;0;0;0;1;3;0;0;True
2381;0;0;0;0;0;0;0;0;1;3;0;0;True
2382;0;0;0;0;0;0;0;0;1;3;0;0;True
2383;0;0;0;0;0;0;0;0;1;3;0;0;True
2384;0;0;0;0;0;0;0;0;1;3;0;0;True
2385;0;0;0;0;0;0;0;0;1;3;0;0;True
2386;0;0;0;0;0;0;0;0;1;3;0;0;True
2387;0;0;0;0;0;0;0;0;1;3;0;0;True
2388;0;0;0;0;0;0;0;0;1;3;0;0;True
2389;0;0;0;0;0;0;0;0;1;3;0;0;True
2390;0;0;0;0;0;0;0;0;0;3;0;0;True
2391;0;0;0;0;0;0;0;0;0;3;0;0;True
2392;0;0;0;0;0;0;0;0;0;3;0;0;True
2393;0;0;0;0;0;0;0;0;0;3;0;0;True
2394;0;0;0;0;0;0;0;0;0;3;0;0;True
2395;0;0;0;0;0;0;0;0;0;3;0;0;True
2396;0;0;0;0;0;0;0;0;0;3;0;0;True
2397;0;0;0;0;0;0;0;0;1;3;0;0;True
2398;0;0;0;0;0;0;0;0;1;3;0;0;True
2399;0;0;0;0;0;0;0;0;1;3;0;0;True
2400;0;0;0;0;0;0;0;0;1;3;0;0;True
2401;0;0;0;0;0;0;0;0;1;3;0;0;True
2402;0;0;0;0;0;0;0;0;1;3;0;0;True
2403;0;0;0;0;0;0;0;0;1;3;0;0;True
2404;0;0;0;0;0;0;0;0;1;3;0;0;True
2405;0;0;0;0;0;0;0;0;1;3;0;0;True
2406;0;0;0;0;0;0;0;0;1;3;0;0;True
2407;0;0;0;0;0;0;0;0;1;3;0;0;True
2408;0;0;0;0;0;0;0;0;1;3;0;0;True
2409;0;0;0;0;0;0;0;0;1;3;0;0;True
2410;0;0;0;0;0;0;0;0;1;3;0;0;True
2411;0;0;0;0;0;0;0;0;1;3;0;0;True
2412;0;0;0;0;0;0;0;0;1;3;0;0;True
2413;0;0;0;0;0;0;0;0;1;3;0;0;True
2414;0;0;0;0;0;0;0;0;1;3;0;0;True
2415;0;0;0;0;0;0;0;0;0;3;0;0;True
2416;0;0;0;0;0;0;0;0;0;3;0;0;True
2417;0;0;0;0;0;0;0;0;0;3;0;0;True
2418;0;0;0;0;0;0;0;0;0;3;0;0;True
2419;0;0;0;0;0;0;0;0;0;3;0;0;True
2420;0;0;0;0;0;0;0;0;0;3;0;0;True
2421;0;0;0;0;0;0;0;0;0;3;0;0;True
2422;0;0;0;0;0;0;0;0;0;3;0;0;True
2423;0;0;0;0;0;0;0;0;0;3;0;0;True
2424;0;0;0;0;0;0;0;0;1;3;0;0;True
2425;0;0;0;0;0;0;0;0;1;3;0;0;True
2426;0;0;0;0;0;0;0;0;1;3;0;0;True
2427;0;0;0;0;0;0;0;0;1;3;0;0;True
2428;0;0;0;0;0;0;0;0;1;3;0;0;True
2429;0;0;0;0;0;0;0;0;1;3;0;0;True
2430;0;0;0;0;0;0;0;0;1;3;0;0;True
2431;0;0;0;0;0;0;0;0;1;3;0;0;True
2432;0;0;0;0;0;0;0;0;1;3;0;0;True
2433;0;0;0;0;0;0;0;0;1;3;0;0;True
2434;0;0;0;0;0;0;0;0;1;3;0;0;True
2435;0;0;0;0;0;0;0;0;1;3;0;0;True
2436;0;0;0;0;0;0;0;0;1;3;0;0;True
2437;0;0;0;0;0;0;0;0;1;3;0;0;True
2438;0;0;0;0;0;0;0;0;1;3;0;0;True
2439;0;0;0;0;0;0;0;0;1;3;0;0;True
2440;0;0;0;0;0;0;0;0;1;3;0;0;True
2441;0;0;0;0;0;0;0;0;1;3;0;0;True
2442;0;0;0;0;0;0;0;0;1;3;0;0;True
2443;0;0;0;0;0;0;0;0;1;3;0;0;True
2444;0;0;0;0;0;0;0;0;1;3;0;0;True
2445;0;0;0;0;0;0;0;0;1;3;0;0;True
2446;0;0;0;0;0;0;0;0;1;3;0;0;True
2447;0;0;0;0;0;0;0;0;1;3;0;0;True
2448;0;0;0;0;0;0;0;0;1;3;0;0;True
2449;0;0;0;0;0;0;0;0;1;3;0;0;True
2450;0;0;0;0;0;0;0;0;1;3;0;0;True
2451;0;0;0;0;0;0;0;0;1;3;0;0;True
2452;0;0;0;0;0;0;0;0;1;3;0;0;True
2453;0;0;0;0;0;0;0;0;1;3;0;0;True
2454;0;0;0;0;0;0;0;0;1;3;0;0;True
2455;0;0;0;0;0;0;0;0;1;3;0;0;True
2456;0;0;0;0;0;0;0;0;1;3;0;0;True
2457;0;0;0;0;0;0;0;0;1;3;0;0;True
2458;0;0;0;0;0;0;0;0;1;3;0;0;True
2459;0;0;0;0;0;0;0;0;1;3;0;0;True
2460;0;0;0;0;0;0;0;0;1;3;0;0;True
2461;0;0;0;0;0;0;0;0;1;3;0;0;True
2462;0;0;0;0;0;0;0;0;1;3;0;0;True
2463;0;0;0;0;0;0;0;0;1;3;0;0;True
2464;0;0;0;0;0;0;0;0;0;3;0;0;True
2465;0;0;0;0;0;0;0;0;0;3;0;0;True
2466;0;0;0;0;0;0;0;0;0;3;0;0;True
2467;0;0;0;0;0;0;0;0;0;3;0;0;True
2468;0;0;0;0;0;0;0;0;0;3;0;0;True
2469;0;0;0;0;0;0;0;0;0;3;0;0;True
2470;0;0;0;0;0;0;0;0;0;3;0;0;True
2471;0;0;0;0;0;0;0;0;1;3;0;0;True
2472;0;0;0;0;0;0;0;0;1;3;0;0;True
2473;0;0;0;0;0;0;0;0;1;3;0;0;True
2474;0;0;0;0;0;0;0;0;1;3;0;0;True
2475;0;0;0;0;0;0;0;0;1;3;0;0;True
2476;0;0;0;0;0;0;0;0;1;3;0;0;True
2477;0;0;0;0;0;0;0;0;1;3;0;0;True
2478;0;0;0;0;0;0;0;0;1;3;0;0;True
2479;0;0;0;0;0;0;0;0;1;3;0;0;True
2480;0;0;0;0;0;0;0;0;1;3;0;0;True
2481;0;0;0;0;0;0;0;0;1;3;0;0;True
2482;0;0;0;0;0;0;0;0;1;3;0;0;True
2483;0;0;0;0;0;0;0;0;1;3;0;0;True
2484;0;0;0;0;0;0;0;0;1;3;0;0;True
2485;0;0;0;0;0;0;0;0;1;3;0;0;True
2486;0;0;0;0;0;0;0;0;1;3;0;0;True
2487;0;0;0;0;0;0;0;0;1;3;0;0;True
2488;0;0;0;0;0;0;0;0;1;3;0;0;True
2489;0;0;0;0;0;0;0;0;1;3;0;0;True
2490;0;0;0;0;0;0;0;0;1;3;0;0;True
2491;0;0;0;0;0;0;0;0;1;3;0;0;True
2492;0;0;0;0;0;0;0;0;1;3;0;0;True
2493;0;0;0;0;0;0;0;0;1;3;0;0;True
2494;0;0;0;0;0;0;0;0;1;3;0;0;True
2495;0;0;0;0;0;0;0;0;1;3;0;0;True
2496;0;0;0;0;0;0;0;0;1;3;0;0;True
2497;0;0;0;0;0;0;0;0;1;3;0;0;True
2498;0;0;0;0;0;0;0;0;1;3;0;0;True
2499;0;0;0;0;0;0;0;0;1;3;0;0;True
2500;0;0;0;0;0;0;0;0;1;3;0;0;True
2501;0;0;0;0;0;0;0;0;1;3;0;0;True
2502;0;0;0;0;0;0;0;0;1;3;0;0;True
2504;0;0;0;0;0;0;0;0;1;3;0;0;True
2505;0;0;0;0;0;0;0;0;1;3;0;0;True
2506;0;0;0;0;0;0;0;0;1;3;0;0;True
2507;0;0;0;0;0;0;0;0;1;3;0;0;True
2508;0;0;0;0;0;0;0;0;1;3;0;0;True
2509;0;0;0;0;0;0;0;0;1;3;0;0;True
2510;0;0;0;0;0;0;0;0;1;3;0;0;True
2511;0;0;0;0;0;0;0;0;1;3;0;0;True
2512;0;0;0;0;0;0;0;0;1;3;0;0;True
2513;0;0;0;0;0;0;0;0;1;3;0;0;True
