time;renderer_bypass;upstream_bypass;integrator_bypass;tracer_bypass;tracer_not_present;auto_zoom;auto_tracking;tracer_manual_bypass;unknown_cam;period;gameclock_minute;gameclock_second;stopped
0;0;0;0;0;0;0;0;0;1;1;19;59;False
1;0;1;0;1;0;0;0;1;1;1;19;58;False
2;0;1;0;1;0;0;0;1;0;1;19;57;False
3;0;0;0;0;0;0;0;0;0;1;19;56;False
4;0;0;0;0;0;0;0;0;0;1;19;56;False
5;0;0;0;0;0;0;0;0;0;1;19;56;False
6;0;0;0;0;0;0;0;0;0;1;19;56;False
7;0;0;0;0;0;0;0;0;0;1;19;56;False
8;0;0;0;0;0;0;0;0;0;1;19;56;False
9;0;0;0;0;0;0;0;0;0;1;19;56;False
10;0;0;0;0;0;0;0;0;0;1;19;56;False
11;0;0;0;0;0;0;0;0;0;1;19;56;False
12;0;1;0;1;0;0;0;0;0;1;19;56;False
13;0;1;0;1;0;0;1;0;0;1;19;56;False
14;0;1;0;1;0;0;1;0;0;1;19;45;False
15;0;1;0;1;0;0;0;1;0;1;19;44;False
16;0;1;0;1;0;0;0;1;0;1;19;43;False
17;0;0;0;0;0;0;0;0;0;1;19;42;False
18;0;0;0;0;0;0;0;0;0;1;19;41;False
19;0;0;0;0;0;0;0;0;0;1;19;40;False
20;0;0;0;0;0;0;0;0;0;1;19;39;False
21;0;0;0;0;0;0;0;0;0;1;19;38;False
22;0;0;0;0;0;0;0;0;0;1;19;37;False
23;0;0;0;0;0;0;0;0;0;1;19;36;False
24;0;0;0;0;0;0;0;0;0;1;19;35;False
25;0;0;0;0;0;0;0;0;0;1;19;34;False
26;0;0;0;0;0;0;0;0;0;1;19;33;False
27;0;0;0;0;0;0;0;0;0;1;19;32;False
28;0;0;0;0;0;0;0;0;0;1;19;31;False
29;0;0;0;0;0;0;0;0;0;1;19;30;False
30;0;0;0;0;0;0;0;0;0;1;19;29;False
31;0;0;0;0;0;0;0;0;0;1;19;28;False
32;0;0;0;0;0;0;0;0;0;1;19;27;False
33;0;0;0;0;0;0;0;0;0;1;19;26;False
34;0;0;0;0;0;0;0;0;0;1;19;25;False
35;0;0;0;0;0;0;0;0;0;1;19;24;False
36;0;0;0;0;0;0;0;0;0;1;19;23;False
37;1;0;0;0;0;0;0;0;0;1;19;22;False
38;2;0;0;0;0;0;0;0;0;1;19;21;False
39;3;0;0;0;0;0;0;0;0;1;19;20;False
40;4;0;0;0;0;0;0;0;0;1;19;19;False
41;5;0;0;0;0;0;0;0;0;1;19;18;False
42;6;0;0;0;0;0;0;0;0;1;19;17;False
43;7;0;0;0;0;0;0;0;0;1;19;16;False
44;8;0;0;0;0;0;0;0;0;1;19;15;False
45;9;0;0;0;0;0;0;0;0;1;19;14;False
46;10;0;0;0;0;0;0;0;0;1;19;13;False
47;11;0;0;0;0;0;0;0;0;1;19;12;False
48;12;0;0;0;0;0;0;0;0;1;19;11;False
49;13;0;0;0;0;0;0;0;0;1;19;10;False
50;14;0;0;0;0;0;0;0;0;1;19;9;False
51;15;0;0;0;0;0;0;0;0;1;19;8;False
52;16;0;0;0;0;0;0;0;0;1;19;7;False
53;17;0;0;0;0;0;0;0;0;1;19;6;False
54;18;0;0;0;0;0;0;0;0;1;19;5;False
55;19;0;0;0;0;0;0;0;0;1;19;4;False
56;20;0;0;0;0;0;0;0;0;1;19;3;False
57;21;0;0;0;0;0;0;0;0;1;19;2;False
58;22;0;0;0;0;0;0;0;0;1;19;1;False
59;22;0;0;0;0;0;0;0;0;1;18;59;False
60;22;0;0;0;0;0;0;0;0;1;18;59;False
61;22;0;0;0;0;0;0;0;0;1;18;58;False
62;22;0;0;0;0;0;0;0;0;1;18;57;True
63;22;1;0;1;0;1;0;0;0;1;18;57;True
64;22;1;0;1;0;1;0;0;0;1;18;57;True
65;22;1;0;1;0;1;0;0;0;1;18;57;True
66;22;1;0;1;0;1;0;0;0;1;18;57;True
67;22;1;0;1;0;1;0;0;0;1;18;57;True
68;22;1;0;1;0;1;0;0;0;1;18;57;True
69;22;1;0;1;0;1;0;0;1;1;18;57;True
70;22;0;0;0;0;0;0;0;1;1;18;57;True
71;22;0;0;0;0;0;0;0;1;1;18;57;True
72;22;0;0;0;0;0;0;0;1;1;18;57;True
73;22;0;0;0;0;0;0;0;1;1;18;57;True
74;22;0;0;0;0;0;0;0;0;1;18;57;True
75;22;0;0;0;0;0;0;0;0;1;18;57;True
76;22;0;0;0;0;0;0;0;0;1;18;57;True
77;22;0;0;0;0;0;0;0;0;1;18;57;True
78;22;0;0;0;0;0;0;0;0;1;18;57;True
79;22;1;0;1;0;1;0;0;0;1;18;57;True
80;22;1;0;1;0;1;1;0;0;1;18;57;True
81;22;1;0;1;0;1;1;0;0;1;18;57;True
82;22;1;0;1;0;1;0;0;1;1;18;57;True
83;22;0;0;0;0;0;0;0;1;1;18;57;True
84;22;0;0;0;0;0;0;0;1;1;18;57;True
85;22;0;0;0;0;0;0;0;1;1;18;57;True
86;22;0;0;0;0;0;0;0;1;1;18;57;True
87;22;0;0;0;0;0;0;0;1;1;18;57;True
88;22;0;0;0;0;0;0;0;1;1;18;57;True
89;22;0;0;0;0;0;0;0;1;1;18;57;True
90;22;0;0;0;0;0;0;0;1;1;18;57;True
91;22;0;0;0;0;0;0;0;1;1;18;57;True
92;22;0;0;0;0;0;0;0;1;1;18;57;True
93;22;0;0;0;0;0;0;0;1;1;18;57;True
94;22;0;0;0;0;0;0;0;1;1;18;57;True
95;22;0;0;0;0;0;0;0;1;1;18;57;True
96;22;0;0;0;0;0;0;0;1;1;18;57;True
97;22;0;0;0;0;0;0;0;1;1;18;57;True
98;22;0;0;0;0;0;0;0;1;1;18;57;True
99;22;0;0;0;0;0;0;0;1;1;18;57;True
100;22;0;0;0;0;0;0;0;1;1;18;57;True
101;22;0;0;0;0;0;0;0;1;1;18;56;False
102;22;0;0;0;0;0;0;0;1;1;18;55;False
103;22;0;0;0;0;0;0;0;1;1;18;54;False
104;22;0;0;0;0;0;0;0;1;1;18;53;False
105;22;0;0;0;0;0;0;0;1;1;18;52;False
106;22;0;0;0;0;0;0;0;1;1;18;51;False
107;22;0;0;0;0;0;0;0;1;1;18;50;False
108;22;0;0;0;0;0;0;0;0;1;18;49;False
109;22;0;0;0;0;0;0;0;0;1;18;48;False
110;22;0;0;0;0;0;0;0;0;1;18;47;False
111;22;0;0;0;0;0;0;0;0;1;18;46;False
112;22;0;0;0;0;0;0;0;0;1;18;45;False
113;22;0;0;0;0;0;0;0;0;1;18;44;False
114;22;0;0;0;0;0;0;0;0;1;18;43;False
115;22;0;0;0;0;0;0;0;0;1;18;42;False
116;22;0;0;0;0;0;0;0;0;1;18;41;False
117;22;0;0;0;0;0;0;0;0;1;18;40;False
118;22;0;0;0;0;0;0;0;0;1;18;39;False
119;22;0;0;0;0;0;0;0;0;1;18;38;False
120;22;0;0;0;0;0;0;0;0;1;18;37;False
121;22;0;0;0;0;0;0;0;0;1;18;36;False
122;22;0;0;0;0;0;0;0;0;1;18;35;False
123;22;0;0;0;0;0;0;0;0;1;18;34;False
124;22;0;0;0;0;0;0;0;0;1;18;33;False
125;22;0;0;0;0;0;0;0;0;1;18;32;False
126;22;0;0;0;0;0;0;0;0;1;18;31;False
127;22;0;0;0;0;0;0;0;0;1;18;30;False
128;22;0;0;0;0;0;0;0;0;1;18;29;False
129;22;0;0;0;0;0;0;0;0;1;18;28;False
130;22;0;0;0;0;0;0;0;0;1;18;27;False
131;22;0;0;0;0;0;0;0;0;1;18;26;False
132;22;0;0;0;0;0;0;0;0;1;18;25;False
133;22;0;0;0;0;0;0;0;0;1;18;24;False
134;22;0;0;0;0;0;0;0;0;1;18;23;False
135;22;0;0;0;0;0;0;0;0;1;18;22;False
136;22;0;0;0;0;0;0;0;0;1;18;21;False
137;22;0;0;0;0;0;0;0;0;1;18;20;False
138;22;0;0;0;0;0;0;0;0;1;18;19;False
139;22;0;0;0;0;0;0;0;0;1;18;18;False
140;22;0;0;0;0;0;0;0;0;1;18;17;False
141;22;0;0;0;0;0;0;0;0;1;18;16;False
142;22;0;0;0;0;0;0;0;0;1;18;15;False
143;22;0;0;0;0;0;0;0;0;1;18;14;False
144;22;0;0;0;0;0;0;0;0;1;18;13;False
145;22;0;0;0;0;0;0;0;0;1;18;12;False
146;22;0;0;0;0;0;0;0;0;1;18;11;False
147;22;0;0;0;0;0;0;0;0;1;18;10;False
148;22;0;0;0;0;0;0;0;0;1;18;9;False
149;22;0;0;0;0;0;0;0;0;1;18;8;False
150;22;0;0;0;0;0;0;0;0;1;18;7;False
151;22;0;0;0;0;0;0;0;0;1;18;6;False
152;22;0;0;0;0;0;0;0;0;1;18;5;False
153;22;0;0;0;0;0;0;0;0;1;18;4;False
154;22;0;0;0;0;0;0;0;0;1;18;3;False
155;22;0;0;0;0;0;0;0;0;1;18;2;False
156;22;0;0;0;0;0;0;0;0;1;18;1;False
157;22;0;0;0;0;0;0;0;1;1;18;0;False
158;22;0;0;0;0;0;0;0;1;1;17;59;False
159;22;0;0;0;0;0;0;0;1;1;17;58;False
160;22;0;0;0;0;0;0;0;1;1;17;57;False
161;22;0;0;0;0;0;0;0;1;1;17;56;False
162;22;0;0;0;0;0;0;0;1;1;17;55;False
163;22;0;0;0;0;0;0;0;1;1;17;54;False
164;22;0;0;0;0;0;0;0;1;1;17;53;False
165;22;0;0;0;0;0;0;0;1;1;17;52;False
166;22;0;0;0;0;0;0;0;1;1;17;51;False
167;22;0;0;0;0;0;0;0;1;1;17;50;False
168;22;0;0;0;0;0;0;0;1;1;17;49;False
169;22;0;0;0;0;0;0;0;1;1;17;48;False
170;22;0;0;0;0;0;0;0;1;1;17;47;False
171;22;0;0;0;0;0;0;0;1;1;17;46;False
172;22;0;0;0;0;0;0;0;0;1;17;45;False
173;22;0;0;0;0;0;0;0;0;1;17;44;False
174;22;0;0;0;0;0;0;0;0;1;17;43;False
175;22;0;0;0;0;0;0;0;0;1;17;42;True
176;22;0;0;0;0;0;0;0;0;1;17;42;False
177;22;0;0;0;0;0;0;0;0;1;17;41;False
178;22;0;0;0;0;0;0;0;0;1;17;40;False
179;22;0;0;0;0;0;0;0;0;1;17;39;False
180;22;0;0;0;0;0;0;0;0;1;17;38;False
181;22;0;0;0;0;0;0;0;0;1;17;37;False
182;22;0;0;0;0;0;0;0;0;1;17;36;False
183;22;0;0;0;0;0;0;0;0;1;17;35;False
184;22;0;0;0;0;0;0;0;0;1;17;34;False
185;22;0;0;0;0;0;0;0;0;1;17;33;False
186;22;0;0;0;0;0;0;0;0;1;17;32;False
187;22;0;0;0;0;0;0;0;0;1;17;31;True
188;22;0;0;0;0;0;0;0;0;1;17;31;True
189;22;0;0;0;0;0;0;0;1;1;17;31;True
190;22;0;0;0;0;0;0;0;1;1;17;31;True
191;22;0;0;0;0;0;0;0;1;1;17;31;True
192;22;0;0;0;0;0;0;0;1;1;17;31;True
193;22;0;0;0;0;0;0;0;1;1;17;31;True
194;22;0;0;0;0;0;0;0;1;1;17;31;True
195;22;0;0;0;0;0;0;0;1;1;17;31;True
196;22;0;0;0;0;0;0;0;1;1;17;31;True
197;22;0;0;0;0;0;0;0;1;1;17;31;True
198;22;1;0;1;0;1;0;0;1;1;17;31;True
199;22;1;0;1;0;1;0;0;0;1;17;31;True
200;22;1;0;1;0;1;1;0;0;1;17;31;True
201;22;1;0;1;0;0;1;0;0;1;17;31;True
202;22;1;0;1;0;0;1;0;0;1;17;31;True
203;22;1;0;1;0;0;1;0;0;1;17;31;True
204;22;1;0;1;0;0;1;0;0;1;17;31;True
205;22;1;0;1;0;0;1;0;0;1;17;31;True
206;22;1;0;1;0;0;1;0;0;1;17;31;True
207;22;1;0;1;0;0;1;0;0;1;17;31;True
208;22;1;0;1;0;0;1;0;0;1;17;31;True
209;22;1;0;1;0;0;1;0;1;1;17;31;True
210;22;0;0;0;0;0;0;0;1;1;17;31;True
211;22;0;0;0;0;0;0;0;1;1;17;31;True
212;22;0;0;0;0;0;0;0;1;1;17;31;True
213;22;0;0;0;0;0;0;0;1;1;17;31;True
214;22;0;0;0;0;0;0;0;1;1;17;31;False
215;22;0;0;0;0;0;0;0;1;1;17;30;False
216;22;0;0;0;0;0;0;0;0;1;17;29;False
217;22;0;0;0;0;0;0;0;0;1;17;28;False
218;22;0;0;0;0;0;0;0;0;1;17;27;False
219;22;0;0;0;0;0;0;0;0;1;17;26;False
220;22;0;0;0;0;0;0;0;0;1;17;25;False
221;22;0;0;0;0;0;0;0;0;1;17;24;False
222;22;0;0;0;0;0;0;0;1;1;17;23;False
223;22;0;0;0;0;0;0;0;1;1;17;22;False
224;22;0;0;0;0;0;0;0;1;1;17;21;False
225;22;0;0;0;0;0;0;0;1;1;17;20;False
226;22;0;0;0;0;0;0;0;1;1;17;19;False
227;22;0;0;0;0;0;0;0;0;1;17;18;False
228;22;0;0;0;0;0;0;0;0;1;17;17;False
229;22;0;0;0;0;0;0;0;0;1;17;16;False
230;22;0;0;0;0;0;0;0;0;1;17;15;False
231;22;0;0;0;0;0;0;0;0;1;17;14;False
232;22;0;0;0;0;0;0;0;0;1;17;13;False
233;22;0;0;0;0;0;0;0;0;1;17;12;False
234;22;0;0;0;0;0;0;0;0;1;17;11;False
235;22;0;0;0;0;0;0;0;0;1;17;10;False
236;22;0;0;0;0;0;0;0;0;1;17;9;False
237;22;0;0;0;0;0;0;0;0;1;17;8;False
238;22;0;0;0;0;0;0;0;0;1;17;7;False
239;22;0;0;0;0;0;0;0;0;1;17;6;False
240;22;0;0;0;0;0;0;0;0;1;17;5;False
241;22;0;0;0;0;0;0;0;1;1;17;4;False
242;22;0;0;0;0;0;0;0;0;1;17;3;False
243;22;0;0;0;0;0;0;0;0;1;17;1;False
244;22;0;0;0;0;0;0;0;0;1;17;0;False
245;22;0;0;0;0;0;0;0;0;1;16;59;False
246;22;0;0;0;0;0;0;0;0;1;16;58;False
247;22;0;0;0;0;0;0;0;0;1;16;57;False
248;22;0;0;0;0;0;0;0;0;1;16;56;False
249;22;0;0;0;0;0;0;0;0;1;16;55;False
250;22;0;0;0;0;0;0;0;0;1;16;54;False
251;22;0;0;0;0;0;0;0;0;1;16;53;False
252;22;0;0;0;0;0;0;0;0;1;16;52;False
253;22;0;0;0;0;0;0;0;0;1;16;51;False
254;22;0;0;0;0;0;0;0;0;1;16;50;False
255;22;0;0;0;0;0;0;0;0;1;16;49;False
256;22;0;0;0;0;0;0;0;0;1;16;48;False
257;22;0;0;0;0;0;0;0;0;1;16;47;False
258;22;0;0;0;0;0;0;0;0;1;16;46;False
259;22;0;0;0;0;0;0;0;0;1;16;45;False
260;22;0;0;0;0;0;0;0;0;1;16;44;False
261;22;0;0;0;0;0;0;0;0;1;16;43;False
262;22;0;0;0;0;0;0;0;0;1;16;42;False
263;22;0;0;0;0;0;0;0;0;1;16;41;False
264;22;0;0;0;0;0;0;0;0;1;16;40;False
265;22;0;0;0;0;0;0;0;0;1;16;39;False
266;22;0;0;0;0;0;0;0;0;1;16;38;False
267;22;0;0;0;0;0;0;0;0;1;16;37;False
268;22;0;0;0;0;0;0;0;0;1;16;36;False
269;22;0;0;0;0;0;0;0;0;1;16;35;False
270;22;0;0;0;0;0;0;0;0;1;16;34;False
271;22;0;0;0;0;0;0;0;0;1;16;33;False
272;22;0;0;0;0;0;0;0;0;1;16;32;False
273;22;0;0;0;0;0;0;0;0;1;16;31;False
274;22;0;0;0;0;0;0;0;0;1;16;30;False
275;22;0;0;0;0;0;0;0;0;1;16;29;False
276;22;0;0;0;0;0;0;0;0;1;16;28;False
277;22;0;0;0;0;0;0;0;0;1;16;27;False
278;22;0;0;0;0;0;0;0;0;1;16;26;False
279;22;0;0;0;0;0;0;0;0;1;16;25;False
280;22;0;0;0;0;0;0;0;0;1;16;24;False
281;22;0;0;0;0;0;0;0;0;1;16;23;False
282;22;0;0;0;0;0;0;0;0;1;16;22;False
283;22;0;0;0;0;0;0;0;0;1;16;21;False
284;22;0;0;0;0;0;0;0;0;1;16;20;False
285;22;0;0;0;0;0;0;0;0;1;16;20;False
286;22;0;0;0;0;0;0;0;0;1;16;18;False
287;22;0;0;0;0;0;0;0;0;1;16;17;False
288;22;0;0;0;0;0;0;0;0;1;16;16;False
289;22;0;0;0;0;0;0;0;0;1;16;15;False
290;22;0;0;0;0;0;0;0;0;1;16;14;False
291;22;0;0;0;0;0;0;0;0;1;16;13;False
292;22;0;0;0;0;0;0;0;0;1;16;12;False
293;22;0;0;0;0;0;0;0;0;1;16;11;False
294;22;0;0;0;0;0;0;0;0;1;16;10;False
295;22;0;0;0;0;0;0;0;0;1;16;9;False
296;22;0;0;0;0;0;0;0;0;1;16;8;False
297;22;0;0;0;0;0;0;0;0;1;16;7;False
298;22;0;0;0;0;0;0;0;0;1;16;6;False
299;22;0;0;0;0;0;0;0;0;1;16;5;False
300;22;0;0;0;0;0;0;0;0;1;16;4;False
301;22;0;0;0;0;0;0;0;0;1;16;3;False
302;22;0;0;0;0;0;0;0;0;1;16;2;False
303;22;0;0;0;0;0;0;0;0;1;16;1;False
304;22;0;0;0;0;0;0;0;0;1;16;0;False
305;22;0;0;0;0;0;0;0;0;1;15;59;False
306;22;0;0;0;0;0;0;0;0;1;15;58;False
307;22;0;0;0;0;0;0;0;0;1;15;57;False
308;22;0;0;0;0;0;0;0;0;1;15;56;False
309;22;0;0;0;0;0;0;0;0;1;15;55;False
310;22;0;0;0;0;0;0;0;0;1;15;54;False
311;22;0;0;0;0;0;0;0;0;1;15;53;False
312;22;0;0;0;0;0;0;0;0;1;15;52;False
313;22;0;0;0;0;0;0;0;0;1;15;51;False
314;22;0;0;0;0;0;0;0;0;1;15;50;False
315;22;0;0;0;0;0;0;0;0;1;15;49;False
316;22;0;0;0;0;0;0;0;0;1;15;48;False
317;22;0;0;0;0;0;0;0;0;1;15;47;False
318;22;0;0;0;0;0;0;0;0;1;15;46;False
319;22;0;0;0;0;0;0;0;0;1;15;45;False
320;22;0;0;0;0;0;0;0;0;1;15;44;False
321;22;0;0;0;0;0;0;0;0;1;15;43;False
322;22;0;0;0;0;0;0;0;0;1;15;42;False
323;22;0;0;0;0;0;0;0;0;1;15;41;False
324;22;0;0;0;0;0;0;0;0;1;15;40;False
325;22;0;0;0;0;0;0;0;0;1;15;39;False
326;22;0;0;0;0;0;0;0;0;1;15;38;False
327;22;0;0;0;0;0;0;0;0;1;15;37;False
328;22;0;0;0;0;0;0;0;0;1;15;36;False
329;22;0;0;0;0;0;0;0;0;1;15;35;False
330;22;0;0;0;0;0;0;0;0;1;15;34;False
331;22;0;0;0;0;0;0;0;0;1;15;33;False
332;22;0;0;0;0;0;0;0;0;1;15;33;True
333;22;1;0;1;0;1;0;0;0;1;15;33;True
334;22;1;0;1;0;1;0;0;1;1;15;33;True
335;22;0;0;0;0;0;0;0;1;1;15;33;True
336;22;0;0;0;0;0;0;0;1;1;15;33;True
337;22;0;0;0;0;0;0;0;1;1;15;33;True
338;22;0;0;0;0;0;0;0;1;1;15;33;True
339;22;0;0;0;0;0;0;0;1;1;15;33;True
340;22;0;0;0;0;0;0;0;1;1;15;33;True
341;22;0;0;0;0;0;0;0;1;1;15;33;True
342;22;0;0;0;0;0;0;0;1;1;15;33;True
343;22;0;0;0;0;0;0;0;1;1;15;33;True
344;22;0;0;0;0;0;0;0;1;1;15;33;True
345;22;0;0;0;0;0;0;0;1;1;15;33;True
346;22;0;0;0;0;0;0;0;1;1;15;33;True
347;22;0;0;0;0;0;0;0;1;1;15;33;True
348;22;0;0;0;0;0;0;0;1;1;15;33;True
349;22;0;0;0;0;0;0;0;1;1;15;33;True
350;22;0;0;0;0;0;0;0;1;1;15;33;True
351;22;0;0;0;0;0;0;0;1;1;15;33;True
352;22;0;0;0;0;0;0;0;1;1;15;33;True
353;22;0;0;0;0;0;0;0;1;1;15;33;True
354;22;0;0;0;0;0;0;0;1;1;15;33;True
355;22;0;0;0;0;0;0;0;1;1;15;33;True
356;22;0;0;0;0;0;0;0;1;1;15;33;True
357;22;0;0;0;0;0;0;0;1;1;15;33;True
358;22;0;0;0;0;0;0;0;1;1;15;33;True
359;22;0;0;0;0;0;0;0;1;1;15;33;True
360;22;0;0;0;0;0;0;0;1;1;15;33;True
361;22;0;0;0;0;0;0;0;1;1;15;33;True
362;22;0;0;0;0;0;0;0;1;1;15;33;True
363;22;0;0;0;0;0;0;0;1;1;15;33;True
364;22;0;0;0;0;0;0;0;1;1;15;33;True
365;22;0;0;0;0;0;0;0;1;1;15;33;True
366;22;0;0;0;0;0;0;0;1;1;15;33;True
367;22;0;0;0;0;0;0;0;1;1;15;32;False
368;22;0;0;0;0;0;0;0;1;1;15;31;False
369;22;0;0;0;0;0;0;0;1;1;15;30;False
370;22;0;0;0;0;0;0;0;0;1;15;29;False
371;22;0;0;0;0;0;0;0;0;1;15;28;False
372;22;0;0;0;0;0;0;0;0;1;15;27;False
373;22;0;0;0;0;0;0;0;0;1;15;26;False
374;22;0;0;0;0;0;0;0;0;1;15;25;False
375;22;0;0;0;0;0;0;0;0;1;15;24;False
376;22;0;0;0;0;0;0;0;0;1;15;23;False
377;22;0;0;0;0;0;0;0;0;1;15;22;False
378;22;0;0;0;0;0;0;0;0;1;15;21;False
379;22;0;0;0;0;0;0;0;0;1;15;20;False
380;22;0;0;0;0;0;0;0;0;1;15;19;False
381;22;0;0;0;0;0;0;0;0;1;15;18;False
382;22;0;0;0;0;0;0;0;0;1;15;17;False
383;22;0;0;0;0;0;0;0;0;1;15;16;False
384;22;0;0;0;0;0;0;0;0;1;15;15;False
385;22;0;0;0;0;0;0;0;0;1;15;14;False
386;22;0;0;0;0;0;0;0;0;1;15;13;False
387;22;0;0;0;0;0;0;0;0;1;15;12;False
388;22;0;0;0;0;0;0;0;0;1;15;11;False
389;22;0;0;0;0;0;0;0;0;1;15;10;False
390;22;0;0;0;0;0;0;0;0;1;15;9;False
391;22;0;0;0;0;0;0;0;0;1;15;8;False
392;22;0;0;0;0;0;0;0;0;1;15;7;False
393;22;0;0;0;0;0;0;0;0;1;15;6;False
394;22;0;0;0;0;0;0;0;0;1;15;5;False
395;22;0;0;0;0;0;0;0;0;1;15;4;False
396;22;0;0;0;0;0;0;0;0;1;15;3;False
397;22;0;0;0;0;0;0;0;0;1;15;2;False
398;22;0;0;0;0;0;0;0;0;1;15;1;False
399;22;0;0;0;0;0;0;0;0;1;15;0;False
400;22;0;0;0;0;0;0;0;0;1;14;59;False
401;22;0;0;0;0;0;0;0;0;1;14;58;False
402;22;0;0;0;0;0;0;0;0;1;14;57;False
403;22;0;0;0;0;0;0;0;0;1;14;56;False
404;22;0;0;0;0;0;0;0;0;1;14;55;False
405;22;0;0;0;0;0;0;0;0;1;14;54;False
406;22;0;0;0;0;0;0;0;0;1;14;53;False
407;22;0;0;0;0;0;0;0;0;1;14;52;False
408;22;0;0;0;0;0;0;0;0;1;14;51;False
409;22;0;0;0;0;0;0;0;0;1;14;50;False
410;22;0;0;0;0;0;0;0;0;1;14;49;False
411;22;0;0;0;0;0;0;0;0;1;14;48;False
412;22;0;0;0;0;0;0;0;0;1;14;47;False
413;22;0;0;0;0;0;0;0;0;1;14;46;False
414;22;0;0;0;0;0;0;0;0;1;14;45;False
415;22;0;0;0;0;0;0;0;0;1;14;44;False
416;22;0;0;0;0;0;0;0;0;1;14;43;False
417;22;0;0;0;0;0;0;0;0;1;14;42;False
418;22;0;0;0;0;0;0;0;0;1;14;41;False
419;22;0;0;0;0;0;0;0;0;1;14;40;False
420;22;0;0;0;0;0;0;0;0;1;14;39;False
421;22;0;0;0;0;0;0;0;0;1;14;38;False
422;22;0;0;0;0;0;0;0;0;1;14;37;False
423;22;0;0;0;0;0;0;0;0;1;14;36;False
424;22;0;0;0;0;0;0;0;0;1;14;35;False
425;22;0;0;0;0;0;0;0;0;1;14;34;False
426;22;0;0;0;0;0;0;0;0;1;14;33;False
427;22;0;0;0;0;0;0;0;0;1;14;32;False
428;22;0;0;0;0;0;0;0;0;1;14;31;False
429;22;0;0;0;0;0;0;0;0;1;14;30;False
430;22;0;0;0;0;0;0;0;0;1;14;29;False
431;22;0;0;0;0;0;0;0;0;1;14;28;False
432;22;0;0;0;0;0;0;0;0;1;14;27;False
433;22;0;0;0;0;0;0;0;0;1;14;26;False
434;22;0;0;0;0;0;0;0;0;1;14;25;False
435;22;0;0;0;0;0;0;0;0;1;14;24;False
436;22;0;0;0;0;0;0;0;0;1;14;23;False
437;22;0;0;0;0;0;0;0;0;1;14;22;False
438;22;0;0;0;0;0;0;0;0;1;14;21;False
439;22;0;0;0;0;0;0;0;0;1;14;20;False
440;22;0;0;0;0;0;0;0;0;1;14;19;False
441;22;0;0;0;0;0;0;0;0;1;14;18;False
442;22;0;0;0;0;0;0;0;0;1;14;17;False
443;22;0;0;0;0;0;0;0;0;1;14;16;False
444;22;0;0;0;0;0;0;0;0;1;14;15;False
445;22;0;0;0;0;0;0;0;0;1;14;14;False
446;22;0;0;0;0;0;0;0;0;1;14;13;False
447;22;0;0;0;0;0;0;0;0;1;14;12;False
448;22;0;0;0;0;0;0;0;0;1;14;11;False
449;22;0;0;0;0;0;0;0;0;1;14;10;False
450;22;0;0;0;0;0;0;0;0;1;14;9;False
451;22;0;0;0;0;0;0;0;0;1;14;8;False
452;22;0;0;0;0;0;0;0;0;1;14;7;False
453;22;0;0;0;0;0;0;0;0;1;14;6;False
454;22;0;0;0;0;0;0;0;0;1;14;5;False
455;22;0;0;0;0;0;0;0;0;1;14;4;False
456;22;0;0;0;0;0;0;0;0;1;14;3;False
457;22;0;0;0;0;0;0;0;0;1;14;2;False
458;22;0;0;0;0;0;0;0;0;1;14;1;False
459;22;0;0;0;0;0;0;0;0;1;14;0;False
460;22;0;0;0;0;0;0;0;0;1;13;59;False
461;22;0;0;0;0;0;0;0;0;1;13;58;False
462;22;0;0;0;0;0;0;0;0;1;13;57;False
463;22;0;0;0;0;0;0;0;0;1;13;56;False
464;22;0;0;0;0;0;0;0;0;1;13;55;False
465;22;0;0;0;0;0;0;0;0;1;13;54;False
466;22;0;0;0;0;0;0;0;0;1;13;53;False
467;22;0;0;0;0;0;0;0;0;1;13;52;False
468;22;0;0;0;0;0;0;0;0;1;13;51;False
469;22;0;0;0;0;0;0;0;0;1;13;50;False
470;22;0;0;0;0;0;0;0;0;1;13;49;False
471;22;0;0;0;0;0;0;0;0;1;13;48;False
472;22;0;0;0;0;0;0;0;0;1;13;47;False
473;22;0;0;0;0;0;0;0;0;1;13;46;False
474;22;0;0;0;0;0;0;0;0;1;13;45;False
475;22;0;0;0;0;0;0;0;0;1;13;44;False
476;22;0;0;0;0;0;0;0;0;1;13;43;False
477;22;0;0;0;0;0;0;0;0;1;13;42;False
478;22;0;0;0;0;0;0;0;0;1;13;41;False
479;22;0;0;0;0;0;0;0;0;1;13;40;False
480;22;0;0;0;0;0;0;0;0;1;13;39;False
481;22;0;0;0;0;0;0;0;0;1;13;38;False
482;22;0;0;0;0;0;0;0;0;1;13;37;False
483;22;0;0;0;0;0;0;0;0;1;13;36;False
484;22;0;0;0;0;0;0;0;0;1;13;35;False
485;22;0;0;0;0;0;0;0;0;1;13;34;False
486;22;0;0;0;0;0;0;0;0;1;13;33;False
487;22;0;0;0;0;0;0;0;1;1;13;32;False
488;22;0;0;0;0;0;0;0;1;1;13;31;False
489;22;0;0;0;0;0;0;0;1;1;13;30;False
490;22;0;0;0;0;0;0;0;1;1;13;29;False
491;22;0;0;0;0;0;0;0;1;1;13;28;False
492;22;0;0;0;0;0;0;0;0;1;13;27;False
493;22;0;0;0;0;0;0;0;0;1;13;26;False
494;22;0;0;0;0;0;0;0;0;1;13;25;False
495;22;0;0;0;0;0;0;0;0;1;13;24;False
